07.12.2023 22:20:57.101: Mažu dopravní bod bez zastavení 5433152 u vlaku 1426:1!
07.12.2023 22:20:57.101: Mažu dopravní bod bez zastavení 5433142 u vlaku 1426:1!
07.12.2023 22:20:57.101: Mažu dopravní bod bez zastavení 5433482 u vlaku 1426:1!
07.12.2023 22:20:57.102: Generuji nové indexy řazení vlaku 1426:1!
07.12.2023 22:20:57.102: Mažu dopravní bod bez zastavení 5433482 u vlaku 1427:1!
07.12.2023 22:20:57.102: Mažu dopravní bod bez zastavení 5433142 u vlaku 1427:1!
07.12.2023 22:20:57.102: Mažu dopravní bod bez zastavení 5433152 u vlaku 1427:1!
07.12.2023 22:20:57.102: Mažu dopravní bod bez zastavení 5438042 u vlaku 1427:1!
07.12.2023 22:20:57.102: Mažu dopravní bod bez zastavení 5434652 u vlaku 1427:1!
07.12.2023 22:20:57.102: Mažu dopravní bod bez zastavení 5434642 u vlaku 1427:1!
07.12.2023 22:20:57.102: Mažu zastavení z dopravních důvodů ve stanici 5434043 u vlaku 1427:1!
07.12.2023 22:20:57.102: Mažu dopravní bod bez zastavení 5433472 u vlaku 1427:1!
07.12.2023 22:20:57.102: Generuji nové indexy řazení vlaku 1427:1!
07.12.2023 22:20:57.102: Mažu dopravní bod bez zastavení 5438084 u vlaku 1600:0!
07.12.2023 22:20:57.102: Mažu dopravní bod bez zastavení 5434364 u vlaku 1600:0!
07.12.2023 22:20:57.102: Mažu dopravní bod bez zastavení 5434384 u vlaku 1600:0!
07.12.2023 22:20:57.102: Mažu zastavení z dopravních důvodů ve stanici 5434444 u vlaku 1600:0!
07.12.2023 22:20:57.103: Mažu dopravní bod bez zastavení 5433264 u vlaku 1600:0!
07.12.2023 22:20:57.103: Mažu dopravní bod bez zastavení 5433434 u vlaku 1600:0!
07.12.2023 22:20:57.103: Mažu dopravní bod bez zastavení 5433444 u vlaku 1600:0!
07.12.2023 22:20:57.103: Mažu dopravní bod bez zastavení 5434864 u vlaku 1600:0!
07.12.2023 22:20:57.103: Mažu dopravní bod bez zastavení 5434204 u vlaku 1600:0!
07.12.2023 22:20:57.103: Generuji nové indexy řazení vlaku 1600:0!
07.12.2023 22:20:57.104: Mažu dopravní bod bez zastavení 5438044 u vlaku 1601:0!
07.12.2023 22:20:57.104: Mažu dopravní bod bez zastavení 5434374 u vlaku 1601:0!
07.12.2023 22:20:57.104: Mažu zastavení z dopravních důvodů ve stanici 5434424 u vlaku 1601:0!
07.12.2023 22:20:57.104: Mažu dopravní bod bez zastavení 5433254 u vlaku 1601:0!
07.12.2023 22:20:57.104: Mažu dopravní bod bez zastavení 5434934 u vlaku 1601:0!
07.12.2023 22:20:57.104: Generuji nové indexy řazení vlaku 1601:0!
07.12.2023 22:20:57.104: Mažu dopravní bod bez zastavení 5434934 u vlaku 1602:0!
07.12.2023 22:20:57.104: Mažu dopravní bod bez zastavení 5433254 u vlaku 1602:0!
07.12.2023 22:20:57.104: Mažu dopravní bod bez zastavení 5434424 u vlaku 1602:0!
07.12.2023 22:20:57.104: Mažu dopravní bod bez zastavení 5434374 u vlaku 1602:0!
07.12.2023 22:20:57.104: Mažu dopravní bod bez zastavení 5438044 u vlaku 1602:0!
07.12.2023 22:20:57.105: Generuji nové indexy řazení vlaku 1602:0!
07.12.2023 22:20:57.105: Mažu dopravní bod bez zastavení 5434204 u vlaku 1603:0!
07.12.2023 22:20:57.105: Mažu dopravní bod bez zastavení 5434864 u vlaku 1603:0!
07.12.2023 22:20:57.105: Mažu dopravní bod bez zastavení 5433444 u vlaku 1603:0!
07.12.2023 22:20:57.105: Mažu dopravní bod bez zastavení 5433434 u vlaku 1603:0!
07.12.2023 22:20:57.105: Mažu dopravní bod bez zastavení 5433264 u vlaku 1603:0!
07.12.2023 22:20:57.105: Mažu dopravní bod bez zastavení 5434444 u vlaku 1603:0!
07.12.2023 22:20:57.105: Mažu dopravní bod bez zastavení 5434384 u vlaku 1603:0!
07.12.2023 22:20:57.105: Mažu dopravní bod bez zastavení 5438044 u vlaku 1603:0!
07.12.2023 22:20:57.105: Mažu dopravní bod bez zastavení 5434374 u vlaku 1603:0!
07.12.2023 22:20:57.105: Mažu zastavení z dopravních důvodů ve stanici 5434424 u vlaku 1603:0!
07.12.2023 22:20:57.105: Mažu dopravní bod bez zastavení 5433464 u vlaku 1603:0!
07.12.2023 22:20:57.105: Mažu dopravní bod bez zastavení 5433244 u vlaku 1603:0!
07.12.2023 22:20:57.105: Generuji nové indexy řazení vlaku 1603:0!
07.12.2023 22:20:57.105: Mažu dopravní bod bez zastavení 5434424 u vlaku 1604:0!
07.12.2023 22:20:57.106: Mažu dopravní bod bez zastavení 5434374 u vlaku 1604:0!
07.12.2023 22:20:57.106: Mažu dopravní bod bez zastavení 5438044 u vlaku 1604:0!
07.12.2023 22:20:57.106: Mažu dopravní bod bez zastavení 5434384 u vlaku 1604:0!
07.12.2023 22:20:57.106: Mažu dopravní bod bez zastavení 5434444 u vlaku 1604:0!
07.12.2023 22:20:57.106: Mažu dopravní bod bez zastavení 5433264 u vlaku 1604:0!
07.12.2023 22:20:57.106: Mažu dopravní bod bez zastavení 5433434 u vlaku 1604:0!
07.12.2023 22:20:57.106: Mažu dopravní bod bez zastavení 5433444 u vlaku 1604:0!
07.12.2023 22:20:57.106: Mažu dopravní bod bez zastavení 5434864 u vlaku 1604:0!
07.12.2023 22:20:57.106: Generuji nové indexy řazení vlaku 1604:0!
07.12.2023 22:20:57.106: Mažu dopravní bod bez zastavení 5434424 u vlaku 1604:1!
07.12.2023 22:20:57.106: Mažu dopravní bod bez zastavení 5434374 u vlaku 1604:1!
07.12.2023 22:20:57.106: Mažu dopravní bod bez zastavení 5438044 u vlaku 1604:1!
07.12.2023 22:20:57.106: Mažu dopravní bod bez zastavení 5434384 u vlaku 1604:1!
07.12.2023 22:20:57.106: Mažu dopravní bod bez zastavení 5434444 u vlaku 1604:1!
07.12.2023 22:20:57.106: Mažu dopravní bod bez zastavení 5433264 u vlaku 1604:1!
07.12.2023 22:20:57.106: Mažu dopravní bod bez zastavení 5433434 u vlaku 1604:1!
07.12.2023 22:20:57.106: Mažu dopravní bod bez zastavení 5433444 u vlaku 1604:1!
07.12.2023 22:20:57.106: Mažu dopravní bod bez zastavení 5434864 u vlaku 1604:1!
07.12.2023 22:20:57.106: Generuji nové indexy řazení vlaku 1604:1!
07.12.2023 22:20:57.106: Mažu dopravní bod bez zastavení 5434204 u vlaku 1605:0!
07.12.2023 22:20:57.106: Mažu dopravní bod bez zastavení 5434864 u vlaku 1605:0!
07.12.2023 22:20:57.106: Mažu dopravní bod bez zastavení 5433444 u vlaku 1605:0!
07.12.2023 22:20:57.106: Mažu dopravní bod bez zastavení 5433434 u vlaku 1605:0!
07.12.2023 22:20:57.107: Mažu dopravní bod bez zastavení 5433264 u vlaku 1605:0!
07.12.2023 22:20:57.107: Mažu dopravní bod bez zastavení 5434444 u vlaku 1605:0!
07.12.2023 22:20:57.107: Mažu dopravní bod bez zastavení 5434384 u vlaku 1605:0!
07.12.2023 22:20:57.107: Mažu dopravní bod bez zastavení 5438044 u vlaku 1605:0!
07.12.2023 22:20:57.107: Mažu dopravní bod bez zastavení 5434374 u vlaku 1605:0!
07.12.2023 22:20:57.107: Mažu zastavení z dopravních důvodů ve stanici 5434424 u vlaku 1605:0!
07.12.2023 22:20:57.107: Generuji nové indexy řazení vlaku 1605:0!
07.12.2023 22:20:57.107: Mažu dopravní bod bez zastavení 5434934 u vlaku 1606:0!
07.12.2023 22:20:57.107: Mažu dopravní bod bez zastavení 5433254 u vlaku 1606:0!
07.12.2023 22:20:57.107: Mažu dopravní bod bez zastavení 5433464 u vlaku 1606:0!
07.12.2023 22:20:57.107: Mažu dopravní bod bez zastavení 5434424 u vlaku 1606:0!
07.12.2023 22:20:57.107: Mažu dopravní bod bez zastavení 5434374 u vlaku 1606:0!
07.12.2023 22:20:57.107: Mažu dopravní bod bez zastavení 5438044 u vlaku 1606:0!
07.12.2023 22:20:57.107: Mažu dopravní bod bez zastavení 5434384 u vlaku 1606:0!
07.12.2023 22:20:57.107: Mažu dopravní bod bez zastavení 5434444 u vlaku 1606:0!
07.12.2023 22:20:57.107: Mažu dopravní bod bez zastavení 5433264 u vlaku 1606:0!
07.12.2023 22:20:57.107: Mažu dopravní bod bez zastavení 5433434 u vlaku 1606:0!
07.12.2023 22:20:57.107: Mažu dopravní bod bez zastavení 5433444 u vlaku 1606:0!
07.12.2023 22:20:57.107: Mažu dopravní bod bez zastavení 5434864 u vlaku 1606:0!
07.12.2023 22:20:57.107: Mažu dopravní bod bez zastavení 5434204 u vlaku 1606:0!
07.12.2023 22:20:57.107: Generuji nové indexy řazení vlaku 1606:0!
07.12.2023 22:20:57.107: Mažu dopravní bod bez zastavení 5434204 u vlaku 1607:0!
07.12.2023 22:20:57.108: Mažu dopravní bod bez zastavení 5434864 u vlaku 1607:0!
07.12.2023 22:20:57.108: Mažu dopravní bod bez zastavení 5433444 u vlaku 1607:0!
07.12.2023 22:20:57.108: Mažu dopravní bod bez zastavení 5433434 u vlaku 1607:0!
07.12.2023 22:20:57.108: Mažu dopravní bod bez zastavení 5433264 u vlaku 1607:0!
07.12.2023 22:20:57.108: Mažu dopravní bod bez zastavení 5434444 u vlaku 1607:0!
07.12.2023 22:20:57.108: Mažu dopravní bod bez zastavení 5434384 u vlaku 1607:0!
07.12.2023 22:20:57.108: Mažu dopravní bod bez zastavení 5438044 u vlaku 1607:0!
07.12.2023 22:20:57.108: Mažu dopravní bod bez zastavení 5434374 u vlaku 1607:0!
07.12.2023 22:20:57.108: Mažu zastavení z dopravních důvodů ve stanici 5434424 u vlaku 1607:0!
07.12.2023 22:20:57.108: Mažu dopravní bod bez zastavení 5433464 u vlaku 1607:0!
07.12.2023 22:20:57.108: Generuji nové indexy řazení vlaku 1607:0!
07.12.2023 22:20:57.108: Mažu dopravní bod bez zastavení 5434424 u vlaku 1608:0!
07.12.2023 22:20:57.108: Mažu dopravní bod bez zastavení 5434374 u vlaku 1608:0!
07.12.2023 22:20:57.108: Mažu dopravní bod bez zastavení 5438044 u vlaku 1608:0!
07.12.2023 22:20:57.108: Mažu dopravní bod bez zastavení 5438084 u vlaku 1608:0!
07.12.2023 22:20:57.108: Generuji nové indexy řazení vlaku 1608:0!
07.12.2023 22:20:57.108: Mažu dopravní bod bez zastavení 5434204 u vlaku 1609:0!
07.12.2023 22:20:57.108: Mažu dopravní bod bez zastavení 5434864 u vlaku 1609:0!
07.12.2023 22:20:57.108: Mažu dopravní bod bez zastavení 5433444 u vlaku 1609:0!
07.12.2023 22:20:57.109: Mažu dopravní bod bez zastavení 5433434 u vlaku 1609:0!
07.12.2023 22:20:57.109: Mažu dopravní bod bez zastavení 5433264 u vlaku 1609:0!
07.12.2023 22:20:57.109: Mažu zastavení z dopravních důvodů ve stanici 5434444 u vlaku 1609:0!
07.12.2023 22:20:57.109: Mažu dopravní bod bez zastavení 5434384 u vlaku 1609:0!
